Date,XLP
2002-01-03,-0.0031610846588
2002-01-04,-0.0027741820367
2002-01-07,-0.0075517353323
2002-01-08,-0.0052064046535
2002-01-09,0.0036230834399
2002-01-10,0.0016047555665
2002-01-11,0.0024028537468
2002-01-14,0.0079902124794
2002-01-15,0.0011891060047
2002-01-16,-0.0095012510621
2002-01-17,0.0091928560588
2002-01-18,-0.0039600883039
2002-01-22,0.0111330401082
2002-01-23,0.0035386675725
2002-01-24,-0.0144978248031
2002-01-25,-0.0019884863467
2002-01-28,0.0000000000000
2002-01-29,-0.0123501261020
2002-01-30,0.0121013784999
2002-01-31,0.0055796224992
2002-02-01,0.0007928967928
2002-02-04,-0.0106928179835
2002-02-05,0.0116088595183
2002-02-06,-0.0047482382390
2002-02-07,-0.0107359906911
2002-02-08,0.0024117886220
2002-02-11,0.0160377887505
2002-02-12,-0.0003938940704
2002-02-13,0.0063168196744
2002-02-14,0.0000000000000
2002-02-15,0.0003920492599
2002-02-19,-0.0125496525358
2002-02-20,0.0202548300394
2002-02-21,-0.0124564844613
2002-02-22,0.0165552013090
2002-02-25,0.0015508915842
2002-02-26,-0.0003873561396
2002-02-27,0.0011622850084
2002-02-28,-0.0034819899437
2002-03-01,0.0190220754067
2002-03-04,0.0003808710216
2002-03-05,-0.0175172458486
2002-03-06,0.0081394938832
2002-03-07,-0.0003845595010
2002-03-08,-0.0034613225406
2002-03-11,0.0000000000000
2002-03-12,-0.0003859272120
2002-03-13,0.0077219901798
2002-03-14,-0.0026815932312
2002-03-15,0.0182998835443
2002-03-18,-0.0030262079547
2002-03-19,0.0037945703738
2002-03-20,-0.0196592569868
2002-03-21,0.0077127617298
2002-03-22,0.0011483531578
2002-03-25,-0.0099390231385
2002-03-26,0.0077222781708
2002-03-27,-0.0030650446639
2002-03-28,0.0030744680457
2002-04-01,-0.0019160059377
2002-04-02,-0.0069097769856
2002-04-03,0.0007733791949
2002-04-04,-0.0115875977511
2002-04-05,-0.0082057467445
2002-04-08,0.0031514020832
2002-04-09,-0.0007853607156
2002-04-10,0.0165093222536
2002-04-11,-0.0135342484336
2002-04-12,0.0054878688455
2002-04-15,-0.0007798950584
2002-04-16,0.0105345705416
2002-04-17,-0.0146718987217
2002-04-18,0.0101883983049
2002-04-19,0.0019394971195
2002-04-22,-0.0058069370619
2002-04-23,-0.0081775712568
2002-04-24,-0.0043190854935
2002-04-25,0.0031546008912
2002-04-26,-0.0062893022257
2002-04-29,-0.0102848226492
2002-04-30,0.0043965275345
2002-05-01,0.0143253585784
2002-05-02,0.0000000000000
2002-05-03,-0.0094154196507
2002-05-06,-0.0071288779162
2002-05-07,-0.0139604982787
2002-05-08,0.0182037831305
2002-05-09,-0.0103298889811
2002-05-10,-0.0020074167106
2002-05-13,0.0100563045100
2002-05-14,0.0039824368991
2002-05-15,-0.0146763591717
2002-05-16,0.0012077471685
2002-05-17,0.0116606648539
2002-05-20,-0.0047697244023
2002-05-21,-0.0083867060847
2002-05-22,0.0088607661656
2002-05-23,0.0031933987679
2002-05-24,-0.0115399619798
2002-05-28,-0.0036234231853
2002-05-29,0.0032322295449
2002-05-30,-0.0044296863626
2002-05-31,0.0052588747391
2002-06-03,-0.0229381415371
2002-06-04,-0.0012353556699
2002-06-05,0.0115463979943
2002-06-06,-0.0224218169901
2002-06-07,0.0000000000000
2002-06-10,0.0112596789772
2002-06-11,-0.0268038812056
2002-06-12,-0.0008475762519
2002-06-13,-0.0029686824859
2002-06-14,0.0042532735048
2002-06-17,0.0190600070532
2002-06-18,-0.0024936773363
2002-06-19,-0.0037504310786
2002-06-20,-0.0087830057144
2002-06-21,-0.0270012861533
2002-06-24,-0.0100045448814
2002-06-25,-0.0206502121446
2002-06-26,-0.0017945063789
2002-06-27,0.0076404470450
2002-06-28,-0.0075825132540
2002-07-01,0.0098876294224
2002-07-02,-0.0066760090569
2002-07-03,-0.0067196682296
2002-07-05,0.0130806042304
2002-07-08,-0.0017811237078
2002-07-09,-0.0165030187103
2002-07-10,-0.0204088989419
